q1,q2,q3,xe,ye,thetae,t1,t2,t3
1.604966402053833,-1.9533121585845947,0.9446825385093689,13,8.757575757575758,33.966559758047346,12.13,8.54,34.17
1.6045808792114258,-1.9504882097244263,0.9437888264656067,13,8.787878787878787,34.058326704571236,12.13,8.56,34.26
1.604196548461914,-1.947666049003601,0.9428920745849609,13,8.818181818181818,34.14989537020263,12.14,8.59,34.34
1.6038150787353516,-1.9448446035385132,0.9419911503791809,13,8.848484848484848,34.241265930638555,12.14,8.61,34.43
1.603433609008789,-1.9420247077941895,0.9410855174064636,13,8.878787878787879,34.33243856484711,12.14,8.64,34.52
1.6030538082122803,-1.9392050504684448,0.9401769638061523,13,8.90909090909091,34.42341345503125,12.14,8.66,34.61
1.6026756763458252,-1.9363868236541748,0.9392640590667725,13,8.93939393939394,34.51419078659275,12.15,8.69,34.7
1.6022992134094238,-1.9335700273513794,0.938347578048706,13,8.969696969696969,34.60477074809633,12.15,8.71,34.78
1.601924180984497,-1.9307544231414795,0.9374261498451233,13,9.0,34.69515353123397,12.15,8.74,34.87
1.6015503406524658,-1.9279401302337646,0.9365022778511047,13,9.030303030303031,34.78533933078929,12.15,8.76,34.96
1.6011793613433838,-1.9251257181167603,0.9355722069740295,13,9.06060606060606,34.87532834460219,12.15,8.79,35.04
1.6008076667785645,-1.92231285572052,0.9346411824226379,13,9.09090909090909,34.96512077353356,12.16,8.81,35.13
1.6004388332366943,-1.919501781463623,0.933703601360321,13,9.121212121212121,35.05471682143026,12.16,8.84,35.22
1.6000707149505615,-1.916691541671753,0.9327625632286072,13,9.151515151515152,35.14411669509013,12.16,8.86,35.3
1.5997047424316406,-1.9138820171356201,0.9318193197250366,13,9.181818181818182,35.2333206042273,12.16,8.89,35.39
1.599339485168457,-1.911073923110962,0.930871844291687,13,9.212121212121213,35.32232876143758,12.16,8.91,35.47
1.5989768505096436,-1.9082669019699097,0.9299182295799255,13,9.242424242424242,35.41114138216401,12.17,8.94,35.56
1.5986137390136719,-1.9054609537124634,0.9289630055427551,13,9.272727272727273,35.499758684662694,12.17,8.96,35.64
1.5982537269592285,-1.902655839920044,0.9280022382736206,13,9.303030303030303,35.58818088996866,12.17,8.99,35.73
1.5978944301605225,-1.8998521566390991,0.9270394444465637,13,9.333333333333334,35.67640822186198,12.17,9.01,35.81
1.5975368022918701,-1.8970495462417603,0.9260721206665039,13,9.363636363636363,35.764440906834075,12.17,9.04,35.9
1.5971808433532715,-1.8942476511001587,0.9251005053520203,13,9.393939393939394,35.852279174054125,12.17,9.06,35.98
1.596825361251831,-1.8914470672607422,0.9241254925727844,13,9.424242424242424,35.9399232553357,12.17,9.09,36.07
1.5964725017547607,-1.8886479139328003,0.9231460690498352,13,9.454545454545455,36.02737338510361,12.18,9.11,36.15
1.596121072769165,-1.8858498334884644,0.9221622943878174,13,9.484848484848484,36.114629800360866,12.18,9.14,36.24
1.5957705974578857,-1.883052110671997,0.9211754202842712,13,9.515151515151516,36.201692740655844,12.18,9.16,36.32
1.5954210758209229,-1.8802558183670044,0.9201849699020386,13,9.545454545454545,36.28856244804963,12.18,9.19,36.4
1.5950736999511719,-1.8774607181549072,0.9191907644271851,13,9.575757575757576,36.375239167083606,12.18,9.21,36.49
1.5947272777557373,-1.8746665716171265,0.9181916117668152,13,9.606060606060606,36.46172314474709,12.18,9.23,36.57
1.5943827629089355,-1.8718740940093994,0.9171909093856812,13,9.636363636363637,36.548014630445294,12.18,9.26,36.65
1.5940396785736084,-1.8690813779830933,0.9161837100982666,13,9.666666666666668,36.63411387596742,12.18,9.28,36.73
1.5936977863311768,-1.8662911653518677,0.9151731133460999,13,9.696969696969697,36.720021135454864,12.19,9.31,36.82
1.5933563709259033,-1.863500952720642,0.9141600131988525,13,9.727272727272727,36.80573666536979,12.19,9.33,36.9
1.5930185317993164,-1.8607126474380493,0.9131420850753784,13,9.757575757575758,36.89126072446369,12.19,9.36,36.98
1.592679738998413,-1.8579243421554565,0.9121202826499939,13,9.787878787878789,36.97659357374629,12.19,9.38,37.06
